id,bloc
"1815",316718.000000000000000
"1816",316720.000000000000000
"1817",316722.000000000000000
"1818",316724.000000000000000
"1819",316726.000000000000000
"1820",316728.000000000000000
"1821",316730.000000000000000
"1822",316732.000000000000000
"1823",316734.000000000000000
"1824",316736.000000000000000
"1825",316738.000000000000000
"1826",316740.000000000000000
"1827",316742.000000000000000
"1828",316744.000000000000000
"1829",316746.000000000000000
"1830",318504.000000000000000
"1831",318506.000000000000000
"1832",318508.000000000000000
"1833",318510.000000000000000
"1834",318532.000000000000000
"1835",318534.000000000000000
"1836",318536.000000000000000
"1837",318538.000000000000000
"1838",318540.000000000000000
"1839",318542.000000000000000
"1840",318544.000000000000000
"1841",318546.000000000000000
"1842",318548.000000000000000
"1843",318550.000000000000000
"1844",318552.000000000000000
"1845",318554.000000000000000
"1846",318556.000000000000000
"1847",318558.000000000000000
"1848",318560.000000000000000
"1849",318562.000000000000000
"1850",318564.000000000000000
"1851",318566.000000000000000
"1852",318568.000000000000000
"1853",318570.000000000000000
"1854",318572.000000000000000
"1855",318574.000000000000000
"1856",318576.000000000000000
"1857",318578.000000000000000
"1858",318580.000000000000000
"1859",318582.000000000000000
"1860",318584.000000000000000
"1861",318586.000000000000000
"1862",318588.000000000000000
"1863",318590.000000000000000
"1864",318592.000000000000000
"1865",318594.000000000000000
"1866",318596.000000000000000
"1867",318598.000000000000000
"1868",318600.000000000000000
"1869",318602.000000000000000
"1870",318604.000000000000000
"1871",318606.000000000000000
"1872",318608.000000000000000
"1873",318610.000000000000000
"1874",318612.000000000000000
"1875",318614.000000000000000
"1876",318616.000000000000000
"1877",318618.000000000000000
"1878",318620.000000000000000
"1879",318622.000000000000000
"1880",318624.000000000000000
"1881",318626.000000000000000
"1882",318628.000000000000000
"1883",318630.000000000000000
"1884",318632.000000000000000
"1885",318634.000000000000000
"1886",318636.000000000000000
"1887",318638.000000000000000
"1888",318640.000000000000000
"1889",318642.000000000000000
"1890",318644.000000000000000
"1891",318646.000000000000000
"1892",318648.000000000000000
"1893",318650.000000000000000
"1894",318652.000000000000000
"1895",318654.000000000000000
"1896",318656.000000000000000
"1897",318658.000000000000000
"1898",318660.000000000000000
"1899",318662.000000000000000
"1900",318664.000000000000000
"1901",318666.000000000000000
"1902",318668.000000000000000
"1903",318670.000000000000000
"1904",318672.000000000000000
"1905",318674.000000000000000
"1906",318676.000000000000000
"1907",318678.000000000000000
"1908",318680.000000000000000
"1909",318682.000000000000000
"1910",318684.000000000000000
"1911",318686.000000000000000
"1912",318688.000000000000000
"1913",318690.000000000000000
"1914",318692.000000000000000
"1915",318694.000000000000000
"1916",318696.000000000000000
"1917",318698.000000000000000
"1918",318700.000000000000000
"1919",318702.000000000000000
"1920",318704.000000000000000
"1921",318706.000000000000000
"1922",318708.000000000000000
"1923",318710.000000000000000
"1924",318712.000000000000000
"1925",318714.000000000000000
"1926",318716.000000000000000
"1927",318718.000000000000000
"1928",318720.000000000000000
"1929",318722.000000000000000
"1930",318724.000000000000000
"1931",318726.000000000000000
"1932",318728.000000000000000
"1933",318730.000000000000000
"1934",318732.000000000000000
"1935",318734.000000000000000
"1936",318736.000000000000000
"1937",318738.000000000000000
"1938",318740.000000000000000
"1939",318742.000000000000000
"1940",318744.000000000000000
"1941",320506.000000000000000
"1942",320508.000000000000000
"1943",320510.000000000000000
"1944",320534.000000000000000
"1945",320536.000000000000000
"1946",320538.000000000000000
"1947",320540.000000000000000
"1948",320542.000000000000000
"1949",320544.000000000000000
"1950",320546.000000000000000
"1951",320548.000000000000000
"1952",320550.000000000000000
"1953",320552.000000000000000
"1954",320554.000000000000000
"1955",320556.000000000000000
"1956",320558.000000000000000
"1957",320560.000000000000000
"1958",320562.000000000000000
"1959",320564.000000000000000
"1960",320566.000000000000000
"1961",320568.000000000000000
"1962",320570.000000000000000
"1963",320572.000000000000000
"1964",320574.000000000000000
"1965",320576.000000000000000
"1966",320578.000000000000000
"1967",320580.000000000000000
"1968",320582.000000000000000
"1969",320584.000000000000000
"1970",320586.000000000000000
"1971",320588.000000000000000
"1972",320590.000000000000000
"1973",320592.000000000000000
"1974",320594.000000000000000
"1975",320596.000000000000000
"1976",320598.000000000000000
"1977",320600.000000000000000
"1978",320602.000000000000000
"1979",320604.000000000000000
"1980",320606.000000000000000
"1981",320608.000000000000000
"1982",320610.000000000000000
"1983",320612.000000000000000
"1984",320614.000000000000000
"1985",320616.000000000000000
"1986",320618.000000000000000
"1987",320620.000000000000000
"1988",320622.000000000000000
"1989",320624.000000000000000
"1990",320626.000000000000000
"1991",320628.000000000000000
"1992",320630.000000000000000
"1993",320632.000000000000000
"1994",320634.000000000000000
"1995",320636.000000000000000
"1996",320638.000000000000000
"1997",320640.000000000000000
"1998",320642.000000000000000
"1999",320644.000000000000000
"2000",320646.000000000000000
"2001",320648.000000000000000
"2002",320650.000000000000000
"2003",320652.000000000000000
"2004",320654.000000000000000
"2005",320656.000000000000000
"2006",320658.000000000000000
"2007",320660.000000000000000
"2008",320662.000000000000000
"2009",320664.000000000000000
"2010",320666.000000000000000
"2011",320668.000000000000000
"2012",320670.000000000000000
"2013",320672.000000000000000
"2014",320674.000000000000000
"2015",320676.000000000000000
"2016",320678.000000000000000
"2017",320680.000000000000000
"2018",320682.000000000000000
"2019",320684.000000000000000
"2020",320686.000000000000000
"2021",320688.000000000000000
"2022",320690.000000000000000
"2023",320692.000000000000000
"2024",320694.000000000000000
"2025",320696.000000000000000
"2026",320698.000000000000000
"2027",320700.000000000000000
"2028",320702.000000000000000
"2029",320704.000000000000000
"2030",320706.000000000000000
"2031",320708.000000000000000
"2032",320710.000000000000000
"2033",320712.000000000000000
"2034",320714.000000000000000
"2035",320716.000000000000000
"2036",320718.000000000000000
"2037",320720.000000000000000
"2038",320722.000000000000000
"2039",320724.000000000000000
"2040",320726.000000000000000
"2041",320728.000000000000000
"2042",320730.000000000000000
"2043",320732.000000000000000
"2044",320734.000000000000000
"2045",320736.000000000000000
"2046",320738.000000000000000
"2047",320740.000000000000000
"2048",320742.000000000000000
"2049",320744.000000000000000
"2050",322536.000000000000000
"2051",322538.000000000000000
"2052",322540.000000000000000
"2053",322542.000000000000000
"2054",322544.000000000000000
"2055",322546.000000000000000
"2056",322548.000000000000000
"2057",322550.000000000000000
"2058",322552.000000000000000
"2059",322554.000000000000000
"2060",322556.000000000000000
"2061",322558.000000000000000
"2062",322560.000000000000000
"2063",322562.000000000000000
"2064",322564.000000000000000
"2065",322566.000000000000000
"2066",322568.000000000000000
"2067",322570.000000000000000
"2068",322572.000000000000000
"2069",322574.000000000000000
"2070",322576.000000000000000
"2071",322578.000000000000000
"2072",322580.000000000000000
"2073",322582.000000000000000
"2074",322584.000000000000000
"2075",322586.000000000000000
"2076",322588.000000000000000
"2077",322590.000000000000000
"2078",322592.000000000000000
"2079",322594.000000000000000
"2080",322596.000000000000000
"2081",322598.000000000000000
"2082",322600.000000000000000
"2083",322602.000000000000000
"2084",322604.000000000000000
"2085",322606.000000000000000
"2086",322608.000000000000000
"2087",322610.000000000000000
"2088",322612.000000000000000
"2089",322614.000000000000000
"2090",322616.000000000000000
"2091",322618.000000000000000
"2092",322620.000000000000000
"2093",322622.000000000000000
"2094",322624.000000000000000
"2095",322626.000000000000000
"2096",322628.000000000000000
"2097",322630.000000000000000
"2098",322632.000000000000000
"2099",322634.000000000000000
"2100",322636.000000000000000
"2101",322638.000000000000000
"2102",322640.000000000000000
"2103",322642.000000000000000
"2104",322644.000000000000000
"2105",322646.000000000000000
"2106",322648.000000000000000
"2107",322650.000000000000000
"2108",322652.000000000000000
"2109",322654.000000000000000
"2110",322656.000000000000000
"2111",322658.000000000000000
"2112",322660.000000000000000
"2113",322662.000000000000000
"2114",322664.000000000000000
"2115",322666.000000000000000
"2116",322668.000000000000000
"2117",322670.000000000000000
"2118",322672.000000000000000
"2119",322674.000000000000000
"2120",322676.000000000000000
"2121",322678.000000000000000
"2122",322680.000000000000000
"2123",322682.000000000000000
"2124",322684.000000000000000
"2125",322686.000000000000000
"2126",322688.000000000000000
"2127",322690.000000000000000
"2128",322692.000000000000000
"2129",322694.000000000000000
"2130",322696.000000000000000
"2131",322698.000000000000000
"2132",322700.000000000000000
"2133",322702.000000000000000
"2134",322704.000000000000000
"2135",322706.000000000000000
"2136",322708.000000000000000
"2137",322710.000000000000000
"2138",322712.000000000000000
"2139",322714.000000000000000
"2140",322716.000000000000000
"2141",322718.000000000000000
"2142",322720.000000000000000
"2143",322722.000000000000000
"2144",322724.000000000000000
"2145",322726.000000000000000
"2146",322728.000000000000000
"2147",322730.000000000000000
"2148",322732.000000000000000
"2149",322734.000000000000000
"2150",322736.000000000000000
"2151",322738.000000000000000
"2152",322740.000000000000000
"2153",322742.000000000000000
"2154",322744.000000000000000
"2155",324538.000000000000000
"2156",324540.000000000000000
"2157",324542.000000000000000
"2158",324544.000000000000000
"2159",324546.000000000000000
"2160",324548.000000000000000
"2161",324550.000000000000000
"2162",324552.000000000000000
"2163",324554.000000000000000
"2164",324556.000000000000000
"2165",324558.000000000000000
"2166",324560.000000000000000
"2167",324562.000000000000000
"2168",324564.000000000000000
"2169",324566.000000000000000
"2170",324568.000000000000000
"2171",324570.000000000000000
"2172",324572.000000000000000
"2173",324574.000000000000000
"2174",324576.000000000000000
"2175",324578.000000000000000
"2176",324580.000000000000000
"2177",324582.000000000000000
"2178",324584.000000000000000
"2179",324586.000000000000000
"2180",324588.000000000000000
"2181",324590.000000000000000
"2182",324592.000000000000000
"2183",324594.000000000000000
"2184",324596.000000000000000
"2185",324598.000000000000000
"2186",324600.000000000000000
"2187",324602.000000000000000
"2188",324604.000000000000000
"2189",324606.000000000000000
"2190",324608.000000000000000
"2191",324610.000000000000000
"2192",324612.000000000000000
"2193",324614.000000000000000
"2194",324616.000000000000000
"2195",324618.000000000000000
"2196",324620.000000000000000
"2197",324622.000000000000000
"2198",324624.000000000000000
"2199",324626.000000000000000
"2200",324628.000000000000000
"2201",324630.000000000000000
"2202",324632.000000000000000
"2203",324634.000000000000000
"2204",324636.000000000000000
"2205",324638.000000000000000
"2206",324640.000000000000000
"2207",324642.000000000000000
"2208",324644.000000000000000
"2209",324646.000000000000000
"2210",324648.000000000000000
"2211",324650.000000000000000
"2212",324652.000000000000000
"2213",324654.000000000000000
"2214",324656.000000000000000
"2215",324658.000000000000000
"2216",324660.000000000000000
"2217",324662.000000000000000
"2218",324664.000000000000000
"2219",324666.000000000000000
"2220",324668.000000000000000
"2221",324670.000000000000000
"2222",324672.000000000000000
"2223",324674.000000000000000
"2224",324676.000000000000000
"2225",324678.000000000000000
"2226",324680.000000000000000
"2227",324682.000000000000000
"2228",324684.000000000000000
"2229",324686.000000000000000
"2230",324688.000000000000000
"2231",324690.000000000000000
"2232",324692.000000000000000
"2233",324694.000000000000000
"2234",324696.000000000000000
"2235",324698.000000000000000
"2236",324700.000000000000000
"2237",324702.000000000000000
"2238",324704.000000000000000
"2239",324706.000000000000000
"2240",324708.000000000000000
"2241",324710.000000000000000
"2242",324712.000000000000000
"2243",324714.000000000000000
"2244",324716.000000000000000
"2245",324718.000000000000000
"2246",324720.000000000000000
"2247",324722.000000000000000
"2248",324724.000000000000000
"2249",324726.000000000000000
"2250",324728.000000000000000
"2251",324730.000000000000000
"2252",324732.000000000000000
"2253",324734.000000000000000
"2254",324736.000000000000000
"2255",324738.000000000000000
"2256",324740.000000000000000
"2257",324742.000000000000000
"2258",324744.000000000000000
"2259",326538.000000000000000
"2260",326540.000000000000000
"2261",326542.000000000000000
"2262",326544.000000000000000
"2263",326546.000000000000000
"2264",326548.000000000000000
"2265",326550.000000000000000
"2266",326552.000000000000000
"2267",326554.000000000000000
"2268",326556.000000000000000
"2269",326558.000000000000000
"2270",326560.000000000000000
"2271",326562.000000000000000
"2272",326564.000000000000000
"2273",326566.000000000000000
"2274",326568.000000000000000
"2275",326570.000000000000000
"2276",326572.000000000000000
"2277",326574.000000000000000
"2278",326576.000000000000000
"2279",326578.000000000000000
"2280",326580.000000000000000
"2281",326582.000000000000000
"2282",326584.000000000000000
"2283",326586.000000000000000
"2284",326588.000000000000000
"2285",326590.000000000000000
"2286",326592.000000000000000
"2287",326594.000000000000000
"2288",326596.000000000000000
"2289",326598.000000000000000
"2290",326600.000000000000000
"2291",326602.000000000000000
"2292",326604.000000000000000
"2293",326606.000000000000000
"2294",326608.000000000000000
"2295",326610.000000000000000
"2296",326612.000000000000000
"2297",326614.000000000000000
"2298",326616.000000000000000
"2299",326618.000000000000000
"2300",326620.000000000000000
"2301",326622.000000000000000
"2302",326624.000000000000000
"2303",326626.000000000000000
"2304",326628.000000000000000
"2305",326630.000000000000000
"2306",326632.000000000000000
"2307",326634.000000000000000
"2308",326636.000000000000000
"2309",326638.000000000000000
"2310",326640.000000000000000
"2311",326642.000000000000000
"2312",326644.000000000000000
"2313",326646.000000000000000
"2314",326648.000000000000000
"2315",326650.000000000000000
"2316",326652.000000000000000
"2317",326654.000000000000000
"2318",326656.000000000000000
"2319",326658.000000000000000
"2320",326660.000000000000000
"2321",326662.000000000000000
"2322",326664.000000000000000
"2323",326666.000000000000000
"2324",326668.000000000000000
"2325",326670.000000000000000
"2326",326672.000000000000000
"2327",326674.000000000000000
"2328",326676.000000000000000
"2329",326678.000000000000000
"2330",326680.000000000000000
"2331",326682.000000000000000
"2332",326684.000000000000000
"2333",326686.000000000000000
"2334",326688.000000000000000
"2335",326690.000000000000000
"2336",326692.000000000000000
"2337",326694.000000000000000
"2338",326696.000000000000000
"2339",326698.000000000000000
"2340",326700.000000000000000
"2341",326702.000000000000000
"2342",326704.000000000000000
"2343",326706.000000000000000
"2344",326708.000000000000000
"2345",326710.000000000000000
"2346",326712.000000000000000
"2347",326714.000000000000000
"2348",326716.000000000000000
"2349",326718.000000000000000
"2350",326720.000000000000000
"2351",326722.000000000000000
"2352",326724.000000000000000
"2353",326726.000000000000000
"2354",326728.000000000000000
"2355",326730.000000000000000
"2356",326732.000000000000000
"2357",326734.000000000000000
"2358",326736.000000000000000
"2359",326738.000000000000000
"2360",326740.000000000000000
"2361",326742.000000000000000
"2362",328542.000000000000000
"2363",328544.000000000000000
"2364",328546.000000000000000
"2365",328548.000000000000000
"2366",328550.000000000000000
"2367",328552.000000000000000
"2368",328554.000000000000000
"2369",328556.000000000000000
"2370",328558.000000000000000
"2371",328560.000000000000000
"2372",328562.000000000000000
"2373",328564.000000000000000
"2374",328566.000000000000000
"2375",328568.000000000000000
"2376",328570.000000000000000
"2377",328572.000000000000000
"2378",328574.000000000000000
"2379",328576.000000000000000
"2380",328578.000000000000000
"2381",328580.000000000000000
"2382",328582.000000000000000
"2383",328584.000000000000000
"2384",328586.000000000000000
"2385",328588.000000000000000
"2386",328590.000000000000000
"2387",328592.000000000000000
"2388",328594.000000000000000
"2389",328596.000000000000000
"2390",328598.000000000000000
"2391",328600.000000000000000
"2392",328602.000000000000000
"2393",328604.000000000000000
"2394",328606.000000000000000
"2395",328608.000000000000000
"2396",328610.000000000000000
"2397",328612.000000000000000
"2398",328614.000000000000000
"2399",328616.000000000000000
"2400",328618.000000000000000
"2401",328620.000000000000000
"2402",328622.000000000000000
"2403",328624.000000000000000
"2404",328626.000000000000000
"2405",328628.000000000000000
"2406",328630.000000000000000
"2407",328632.000000000000000
"2408",328634.000000000000000
"2409",328636.000000000000000
"2410",328638.000000000000000
"2411",328640.000000000000000
"2412",328642.000000000000000
"2413",328644.000000000000000
"2414",328646.000000000000000
"2415",328648.000000000000000
"2416",328650.000000000000000
"2417",328652.000000000000000
"2418",328654.000000000000000
"2419",328656.000000000000000
"2420",328658.000000000000000
"2421",328660.000000000000000
"2422",328662.000000000000000
"2423",328664.000000000000000
"2424",328666.000000000000000
"2425",328668.000000000000000
"2426",328670.000000000000000
"2427",328672.000000000000000
"2428",328674.000000000000000
"2429",328676.000000000000000
"2430",328678.000000000000000
"2431",328680.000000000000000
"2432",328682.000000000000000
"2433",328684.000000000000000
"2434",328686.000000000000000
"2435",328688.000000000000000
"2436",328690.000000000000000
"2437",328692.000000000000000
"2438",328694.000000000000000
"2439",328696.000000000000000
"2440",328698.000000000000000
"2441",328700.000000000000000
"2442",328702.000000000000000
"2443",328704.000000000000000
"2444",328706.000000000000000
"2445",328708.000000000000000
"2446",328710.000000000000000
"2447",328712.000000000000000
"2448",328714.000000000000000
"2449",328716.000000000000000
"2450",328718.000000000000000
"2451",328720.000000000000000
"2452",328722.000000000000000
"2453",328724.000000000000000
"2454",328726.000000000000000
"2455",328728.000000000000000
"2456",328730.000000000000000
"2457",328732.000000000000000
"2458",328734.000000000000000
"2459",328736.000000000000000
"2460",328738.000000000000000
"2461",328740.000000000000000
"2462",330544.000000000000000
"2463",330546.000000000000000
"2464",330548.000000000000000
"2465",330550.000000000000000
"2466",330552.000000000000000
"2467",330554.000000000000000
"2468",330556.000000000000000
"2469",330558.000000000000000
"2470",330560.000000000000000
"2471",330562.000000000000000
"2472",330564.000000000000000
"2473",330566.000000000000000
"2474",330568.000000000000000
"2475",330570.000000000000000
"2476",330572.000000000000000
"2477",330574.000000000000000
"2478",330576.000000000000000
"2479",330578.000000000000000
"2480",330580.000000000000000
"2481",330582.000000000000000
"2482",330584.000000000000000
"2483",330586.000000000000000
"2484",330588.000000000000000
"2485",330590.000000000000000
"2486",330592.000000000000000
"2487",330594.000000000000000
"2488",330596.000000000000000
"2489",330598.000000000000000
"2490",330600.000000000000000
"2491",330602.000000000000000
"2492",330604.000000000000000
"2493",330606.000000000000000
"2494",330608.000000000000000
"2495",330610.000000000000000
"2496",330612.000000000000000
"2497",330614.000000000000000
"2498",330616.000000000000000
"2499",330618.000000000000000
"2500",330620.000000000000000
"2501",330622.000000000000000
"2502",330624.000000000000000
"2503",330626.000000000000000
"2504",330628.000000000000000
"2505",330630.000000000000000
"2506",330632.000000000000000
"2507",330634.000000000000000
"2508",330636.000000000000000
"2509",330638.000000000000000
"2510",330640.000000000000000
"2511",330642.000000000000000
"2512",330644.000000000000000
"2513",330646.000000000000000
"2514",330648.000000000000000
"2515",330650.000000000000000
"2516",330652.000000000000000
"2517",330654.000000000000000
"2518",330656.000000000000000
"2519",330658.000000000000000
"2520",330660.000000000000000
"2521",330662.000000000000000
"2522",330664.000000000000000
"2523",330666.000000000000000
"2524",330668.000000000000000
"2525",330670.000000000000000
"2526",330672.000000000000000
"2527",330674.000000000000000
"2528",330676.000000000000000
"2529",330678.000000000000000
"2530",330680.000000000000000
"2531",330682.000000000000000
"2532",330684.000000000000000
"2533",330686.000000000000000
"2534",330688.000000000000000
"2535",330690.000000000000000
"2536",330692.000000000000000
"2537",330694.000000000000000
"2538",330696.000000000000000
"2539",330698.000000000000000
"2540",330700.000000000000000
"2541",330702.000000000000000
"2542",330704.000000000000000
"2543",330706.000000000000000
"2544",330708.000000000000000
"2545",330710.000000000000000
"2546",330712.000000000000000
"2547",330714.000000000000000
"2548",330716.000000000000000
"2549",330718.000000000000000
"2550",330720.000000000000000
"2551",330722.000000000000000
"2552",330724.000000000000000
"2553",330726.000000000000000
"2554",330728.000000000000000
"2555",330730.000000000000000
"2556",330732.000000000000000
"2557",330734.000000000000000
"2558",330736.000000000000000
"2559",330738.000000000000000
"2560",330740.000000000000000
"2561",332544.000000000000000
"2562",332546.000000000000000
"2563",332548.000000000000000
"2564",332550.000000000000000
"2565",332552.000000000000000
"2566",332554.000000000000000
"2567",332556.000000000000000
"2568",332558.000000000000000
"2569",332560.000000000000000
"2570",332562.000000000000000
"2571",332564.000000000000000
"2572",332566.000000000000000
"2573",332568.000000000000000
"2574",332570.000000000000000
"2575",332572.000000000000000
"2576",332574.000000000000000
"2577",332576.000000000000000
"2578",332578.000000000000000
"2579",332580.000000000000000
"2580",332582.000000000000000
"2581",332584.000000000000000
"2582",332586.000000000000000
"2583",332588.000000000000000
"2584",332590.000000000000000
"2585",332592.000000000000000
"2586",332594.000000000000000
"2587",332596.000000000000000
"2588",332598.000000000000000
"2589",332600.000000000000000
"2590",332602.000000000000000
"2591",332604.000000000000000
"2592",332606.000000000000000
"2593",332608.000000000000000
"2594",332610.000000000000000
"2595",332612.000000000000000
"2596",332614.000000000000000
"2597",332616.000000000000000
"2598",332618.000000000000000
"2599",332620.000000000000000
"2600",332622.000000000000000
"2601",332624.000000000000000
"2602",332626.000000000000000
"2603",332628.000000000000000
"2604",332630.000000000000000
"2605",332632.000000000000000
"2606",332634.000000000000000
"2607",332636.000000000000000
"2608",332638.000000000000000
"2609",332640.000000000000000
"2610",332642.000000000000000
"2611",332644.000000000000000
"2612",332646.000000000000000
"2613",332648.000000000000000
"2614",332650.000000000000000
"2615",332652.000000000000000
"2616",332654.000000000000000
"2617",332656.000000000000000
"2618",332658.000000000000000
"2619",332660.000000000000000
"2620",332662.000000000000000
"2621",332664.000000000000000
"2622",332666.000000000000000
"2623",332668.000000000000000
"2624",332670.000000000000000
"2625",332672.000000000000000
"2626",332674.000000000000000
"2627",332676.000000000000000
"2628",332678.000000000000000
"2629",332680.000000000000000
"2630",332682.000000000000000
"2631",332684.000000000000000
"2632",332686.000000000000000
"2633",332688.000000000000000
"2634",332690.000000000000000
"2635",332692.000000000000000
"2636",332694.000000000000000
"2637",332696.000000000000000
"2638",332698.000000000000000
"2639",332700.000000000000000
"2640",332702.000000000000000
"2641",332704.000000000000000
"2642",332706.000000000000000
"2643",332708.000000000000000
"2644",332710.000000000000000
"2645",332712.000000000000000
"2646",332714.000000000000000
"2647",332716.000000000000000
"2648",332718.000000000000000
"2649",332720.000000000000000
"2650",332722.000000000000000
"2651",332724.000000000000000
"2652",332726.000000000000000
"2653",332728.000000000000000
"2654",332730.000000000000000
"2655",332732.000000000000000
"2656",332734.000000000000000
"2657",332736.000000000000000
"2658",332738.000000000000000
"2659",332740.000000000000000
"2660",334546.000000000000000
"2661",334548.000000000000000
"2662",334550.000000000000000
"2663",334552.000000000000000
"2664",334554.000000000000000
"2665",334556.000000000000000
"2666",334558.000000000000000
"2667",334560.000000000000000
"2668",334562.000000000000000
"2669",334564.000000000000000
"2670",334566.000000000000000
"2671",334568.000000000000000
"2672",334570.000000000000000
"2673",334572.000000000000000
"2674",334574.000000000000000
"2675",334576.000000000000000
"2676",334578.000000000000000
"2677",334580.000000000000000
"2678",334582.000000000000000
"2679",334584.000000000000000
"2680",334586.000000000000000
"2681",334588.000000000000000
"2682",334590.000000000000000
"2683",334592.000000000000000
"2684",334594.000000000000000
"2685",334596.000000000000000
"2686",334598.000000000000000
"2687",334600.000000000000000
"2688",334602.000000000000000
"2689",334604.000000000000000
"2690",334606.000000000000000
"2691",334608.000000000000000
"2692",334610.000000000000000
"2693",334612.000000000000000
"2694",334614.000000000000000
"2695",334616.000000000000000
"2696",334618.000000000000000
"2697",334620.000000000000000
"2698",334622.000000000000000
"2699",334624.000000000000000
"2700",334626.000000000000000
"2701",334628.000000000000000
"2702",334630.000000000000000
"2703",334632.000000000000000
"2704",334634.000000000000000
"2705",334636.000000000000000
"2706",334638.000000000000000
"2707",334640.000000000000000
"2708",334642.000000000000000
"2709",334644.000000000000000
"2710",334646.000000000000000
"2711",334648.000000000000000
"2712",334650.000000000000000
"2713",334652.000000000000000
"2714",334654.000000000000000
"2715",334656.000000000000000
"2716",334658.000000000000000
"2717",334660.000000000000000
"2718",334662.000000000000000
"2719",334664.000000000000000
"2720",334666.000000000000000
"2721",334668.000000000000000
"2722",334670.000000000000000
"2723",334672.000000000000000
"2724",334674.000000000000000
"2725",334676.000000000000000
"2726",334678.000000000000000
"2727",334680.000000000000000
"2728",334682.000000000000000
"2729",334684.000000000000000
"2730",334686.000000000000000
"2731",334688.000000000000000
"2732",334690.000000000000000
"2733",334692.000000000000000
"2734",334694.000000000000000
"2735",334696.000000000000000
"2736",334698.000000000000000
"2737",334700.000000000000000
"2738",334702.000000000000000
"2739",334704.000000000000000
"2740",334706.000000000000000
"2741",334708.000000000000000
"2742",334710.000000000000000
"2743",334712.000000000000000
"2744",334714.000000000000000
"2745",334716.000000000000000
"2746",334718.000000000000000
"2747",334720.000000000000000
"2748",334722.000000000000000
"2749",334724.000000000000000
"2750",334726.000000000000000
"2751",334728.000000000000000
"2752",334730.000000000000000
"2753",334732.000000000000000
"2754",334734.000000000000000
"2755",334736.000000000000000
"2756",334738.000000000000000
"2757",334740.000000000000000
"2758",336546.000000000000000
"2759",336548.000000000000000
"2760",336550.000000000000000
"2761",336552.000000000000000
"2762",336554.000000000000000
"2763",336556.000000000000000
"2764",336558.000000000000000
"2765",336560.000000000000000
"2766",336562.000000000000000
"2767",336564.000000000000000
"2768",336566.000000000000000
"2769",336568.000000000000000
"2770",336570.000000000000000
"2771",336572.000000000000000
"2772",336574.000000000000000
"2773",336576.000000000000000
"2774",336578.000000000000000
"2775",336580.000000000000000
"2776",336582.000000000000000
"2777",336584.000000000000000
"2778",336586.000000000000000
"2779",336588.000000000000000
"2780",336590.000000000000000
"2781",336592.000000000000000
"2782",336594.000000000000000
"2783",336596.000000000000000
"2784",336598.000000000000000
"2785",336600.000000000000000
"2786",336602.000000000000000
"2787",336604.000000000000000
"2788",336606.000000000000000
"2789",336608.000000000000000
"2790",336610.000000000000000
"2791",336612.000000000000000
"2792",336614.000000000000000
"2793",336616.000000000000000
"2794",336618.000000000000000
"2795",336620.000000000000000
"2796",336622.000000000000000
"2797",336624.000000000000000
"2798",336626.000000000000000
"2799",336628.000000000000000
"2800",336630.000000000000000
"2801",336632.000000000000000
"2802",336634.000000000000000
"2803",336636.000000000000000
"2804",336638.000000000000000
"2805",336640.000000000000000
"2806",336642.000000000000000
"2807",336644.000000000000000
"2808",336646.000000000000000
"2809",336648.000000000000000
"2810",336650.000000000000000
"2811",336652.000000000000000
"2812",336654.000000000000000
"2813",336656.000000000000000
"2814",336658.000000000000000
"2815",336660.000000000000000
"2816",336662.000000000000000
"2817",336664.000000000000000
"2818",336666.000000000000000
"2819",336668.000000000000000
"2820",336670.000000000000000
"2821",336672.000000000000000
"2822",336674.000000000000000
"2823",336676.000000000000000
"2824",336678.000000000000000
"2825",336680.000000000000000
"2826",336682.000000000000000
"2827",336684.000000000000000
"2828",336686.000000000000000
"2829",336688.000000000000000
"2830",336690.000000000000000
"2831",336692.000000000000000
"2832",336694.000000000000000
"2833",336696.000000000000000
"2834",336698.000000000000000
"2835",336700.000000000000000
"2836",336702.000000000000000
"2837",336704.000000000000000
"2838",336706.000000000000000
"2839",336708.000000000000000
"2840",336710.000000000000000
"2841",336712.000000000000000
"2842",336714.000000000000000
"2843",336716.000000000000000
"2844",336718.000000000000000
"2845",336720.000000000000000
"2846",336722.000000000000000
"2847",336724.000000000000000
"2848",336726.000000000000000
"2849",336728.000000000000000
"2850",336730.000000000000000
"2851",336732.000000000000000
"2852",336734.000000000000000
"2853",336736.000000000000000
"2854",336738.000000000000000
"2855",338546.000000000000000
"2856",338548.000000000000000
"2857",338550.000000000000000
"2858",338552.000000000000000
"2859",338554.000000000000000
"2860",338556.000000000000000
"2861",338558.000000000000000
"2862",338560.000000000000000
"2863",338562.000000000000000
"2864",338564.000000000000000
"2865",338566.000000000000000
"2866",338568.000000000000000
"2867",338570.000000000000000
"2868",338572.000000000000000
"2869",338574.000000000000000
"2870",338576.000000000000000
"2871",338578.000000000000000
"2872",338580.000000000000000
"2873",338582.000000000000000
"2874",338584.000000000000000
"2875",338586.000000000000000
"2876",338588.000000000000000
"2877",338590.000000000000000
"2878",338592.000000000000000
"2879",338594.000000000000000
"2880",338596.000000000000000
"2881",338598.000000000000000
"2882",338600.000000000000000
"2883",338602.000000000000000
"2884",338604.000000000000000
"2885",338606.000000000000000
"2886",338608.000000000000000
"2887",338610.000000000000000
"2888",338612.000000000000000
"2889",338614.000000000000000
"2890",338616.000000000000000
